gene_id,SRR3033249,SRR3033250,SRR3033251,SRR3033252,SRR3033253,SRR3033254,SRR3033255,SRR3033256,SRR3033257,SRR3033258,SRR3033259,SRR3033260,SRR3033261,SRR3033262,SRR3033263,SRR3033264,SRR3033265,SRR3033266,SRR3033267,SRR3033268,SRR3033269,SRR3033270,SRR3033271,SRR3033272,SRR3033273
LOC107964494,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
LOC107964495,0.00,0.00,0.04,0.00,0.07,0.00,0.03,0.00,0.14,0.17,0.00,0.07,0.00,0.00,0.30,0.04,0.27,0.16,0.08,0.06,0.11,0.10,0.00,0.21,0.03
LOC107964492,0.17,0.00,0.24,0.00,0.18,0.00,0.00,0.00,0.28,0.00,0.07,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.07,0.18,0.00,0.00,0.00,0.00,0.09
LOC107964493,0.00,0.15,0.11,0.09,0.32,0.00,0.03,0.07,0.16,0.63,0.29,0.14,0.31,0.00,0.04,0.14,0.08,0.10,0.03,0.16,0.17,0.12,0.15,0.07,0.16
LOC107964490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.13,0.00
LOC107964491,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00
LOC100379261,8.94,19.65,22.77,12.36,13.64,22.63,13.42,11.25,14.09,18.75,20.74,14.34,18.24,5.82,7.59,19.73,10.16,10.75,12.27,7.97,10.15,7.93,16.01,10.66,14.02
LOC102654679,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.09,0.16,0.53,0.00,0.00,0.00,0.27,0.67,0.00,0.00,0.00,0.00,0.13,0.00,0.11
LOC102653958,0.49,1.14,1.31,0.00,0.79,2.91,0.53,0.48,1.19,1.36,1.41,1.41,1.00,0.64,0.59,2.02,0.77,1.61,1.25,0.66,0.28,0.56,2.50,0.24,1.04
LOC102653955,3.02,14.46,3.11,4.72,6.53,10.08,1.29,4.46,3.21,7.02,11.25,8.78,9.30,5.67,7.72,8.61,5.23,13.87,11.77,17.26,10.44,8.61,5.35,15.17,11.18
LOC102654674,0.44,0.30,0.80,0.27,0.38,0.28,0.12,0.26,0.32,0.25,0.06,0.10,0.46,0.51,0.48,0.40,0.10,0.18,0.13,0.23,0.31,0.28,0.14,0.09,0.14
LOC102653957,0.28,0.95,0.79,0.67,0.31,0.00,0.12,0.28,0.00,1.59,0.62,0.33,0.59,0.25,0.17,0.72,0.30,1.12,0.48,0.15,0.16,0.43,0.29,0.14,0.60
LOC102653956,45.17,25.48,150.70,24.16,23.51,39.09,38.43,25.13,62.10,36.95,40.54,62.59,12.89,92.32,51.46,62.89,116.01,81.95,41.71,52.90,103.46,174.33,57.32,22.84,36.54
LOC102653951,3.13,2.00,7.92,3.35,1.42,3.45,1.65,4.56,3.62,4.90,3.39,2.49,2.54,13.27,3.92,3.69,3.39,4.33,2.62,2.97,1.91,4.96,2.74,0.73,1.56
LOC102653950,1.11,1.89,0.00,0.00,0.00,0.10,0.73,1.32,1.22,4.30,0.39,0.17,2.12,0.00,0.53,2.28,0.00,0.56,0.00,1.25,0.09,0.00,0.00,0.91,0.00
LOC102653953,0.77,0.57,0.91,0.61,0.18,0.06,0.19,0.42,0.24,0.00,0.56,0.33,0.18,0.45,0.82,1.31,0.00,0.11,0.15,0.31,0.50,0.91,0.35,0.17,0.32
LOC102653952,0.00,1.74,1.81,0.88,2.02,0.47,0.80,1.10,0.40,6.25,2.76,1.57,1.53,5.21,1.32,3.08,4.30,5.40,1.90,13.36,10.15,8.42,3.62,3.50,2.57
LOC726647,10.49,9.38,4.90,6.77,10.51,5.85,2.34,9.12,5.46,18.10,11.25,4.21,16.22,5.34,3.59,6.98,4.05,6.15,7.53,8.54,4.18,2.93,5.40,8.95,7.27
Ripk5,11.89,13.89,17.58,12.44,10.25,8.12,5.16,12.14,11.03,17.70,13.07,6.90,12.94,14.56,28.93,16.29,12.41,13.29,11.21,23.38,33.39,23.47,12.53,8.75,10.83
LOC102654459,49.41,76.10,38.28,22.63,38.94,45.34,23.43,37.56,26.77,60.38,57.97,40.27,35.27,50.64,41.45,62.35,40.66,77.47,62.76,63.79,43.29,35.45,49.44,78.21,45.01
LOC102654909,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.10,0.00,0.00,0.16,0.17,0.00,0.34,0.11,0.00,0.00,0.60,0.00,0.00,0.00
LOC102654908,0.00,0.23,0.12,0.21,0.00,0.22,0.00,0.17,0.29,0.98,0.23,0.20,0.00,0.46,0.52,0.11,0.00,0.00,0.22,0.27,0.10,0.00,0.00,0.17,0.19
LOC102654451,1.39,0.79,1.00,1.15,1.68,0.47,0.31,0.21,0.47,3.16,0.75,0.52,0.89,1.62,0.90,1.27,0.98,0.71,0.43,0.42,0.88,1.29,0.81,0.61,1.06
LOC102654450,8.10,2.87,6.56,0.88,1.35,0.35,0.55,1.84,2.03,6.78,1.80,0.22,1.14,7.29,5.51,3.42,1.60,2.47,1.12,3.15,4.47,4.34,1.73,0.18,1.71
LOC102654905,2.50,0.48,0.25,0.84,1.93,0.67,1.54,3.53,1.35,1.00,1.87,2.73,0.00,0.31,1.69,0.45,0.75,0.00,1.82,0.38,0.62,0.54,1.28,1.94,1.52
LOC102654452,0.00,0.00,0.13,0.22,0.10,0.06,0.04,0.36,0.46,0.26,0.20,0.07,0.38,0.24,0.27,0.12,0.00,0.00,0.08,0.10,0.05,0.14,0.00,0.05,0.10
LOC102654454,4.44,6.44,6.75,5.94,3.41,3.18,3.56,4.50,8.48,17.47,6.85,1.87,3.08,5.74,1.58,6.00,4.98,2.07,2.36,4.07,6.55,17.30,7.47,2.66,6.00
LOC413542,21.87,40.58,29.51,16.86,22.86,25.35,9.92,21.27,11.26,32.25,29.32,21.38,19.99,21.85,28.85,29.98,17.89,27.43,36.22,46.62,43.36,23.77,21.04,25.92,23.33
LOC408939,68.59,76.26,92.09,64.24,69.90,65.26,42.49,47.68,39.64,73.98,67.68,52.01,55.04,50.38,56.47,74.87,65.55,76.15,72.51,87.30,92.91,76.69,54.87,54.32,52.60
LOC551611,5.97,3.85,4.44,19.08,12.90,35.06,17.38,15.69,34.99,18.51,27.83,40.93,22.52,1.44,3.44,3.43,23.34,10.68,10.45,7.13,13.37,8.16,29.93,18.81,18.02
LOC100578329,2.89,57.49,45.04,8.79,5.08,10.57,3.39,5.19,1.38,30.37,13.44,5.58,3.73,20.73,4.30,213.60,15.75,57.49,76.23,33.14,60.75,12.45,5.22,29.76,3.95
LOC413547,11.03,21.82,47.45,20.01,16.48,29.57,19.94,12.97,16.33,18.09,26.24,28.10,22.62,17.74,27.93,24.01,32.95,28.90,35.38,41.89,43.44,36.87,30.45,20.25,24.23
LOC100578890,0.00,1.57,0.00,0.69,0.00,0.18,0.00,0.58,0.00,0.00,0.13,0.22,0.60,0.00,0.52,0.56,0.00,0.00,0.75,3.86,0.17,0.00,0.00,0.72,0.16
LOC413544,11.01,19.64,9.87,10.40,8.93,12.43,5.38,6.25,5.33,12.72,12.28,9.70,10.05,10.59,12.45,16.43,10.87,16.84,19.55,24.88,26.95,13.43,11.22,11.20,9.34
LOC726538,0.00,0.93,0.59,0.33,0.30,0.52,0.30,1.37,0.53,1.16,0.91,0.32,1.43,1.10,1.65,0.09,1.03,0.55,1.53,1.24,1.54,1.28,1.22,0.55,1.33
LOC726537,19.00,27.86,22.19,16.09,24.71,13.63,4.64,7.75,6.83,31.06,16.45,11.58,14.52,47.94,6.18,17.27,15.86,16.93,18.91,34.59,28.93,26.66,14.86,16.38,10.54
LOC726535,1.31,1.95,2.57,0.48,0.43,0.19,0.40,0.60,1.88,2.53,1.06,0.43,1.46,6.05,2.58,5.20,7.30,5.05,3.71,7.33,8.53,6.82,5.16,0.90,0.91
LOC726532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC100578324,0.00,0.31,0.82,0.82,0.00,0.73,0.30,0.00,0.25,0.65,1.11,1.07,1.91,0.41,0.00,0.12,0.88,5.58,1.05,0.98,1.57,1.41,0.36,0.80,0.37
LOC726530,0.23,0.31,0.00,0.28,0.00,0.44,0.00,0.23,0.00,0.00,0.00,0.09,0.00,0.00,0.14,0.00,0.00,0.31,0.59,2.45,0.27,0.00,0.00,0.00,0.12
LOC100578893,11.36,13.19,16.71,12.36,8.60,9.09,6.94,10.86,8.46,12.65,12.55,8.79,11.02,9.76,21.89,13.26,12.35,13.50,13.30,24.11,34.05,19.68,10.25,11.03,9.51
LOC412174,1.02,1.18,1.01,0.56,1.05,0.96,0.69,0.69,0.52,0.44,1.20,0.67,0.65,0.56,0.19,1.06,2.02,2.30,0.98,1.49,1.02,1.09,1.14,1.29,1.10
LOC100578323,0.23,0.42,0.59,0.09,0.08,0.05,0.09,0.08,0.13,1.77,0.22,0.08,0.29,0.88,0.86,0.81,0.49,0.65,0.61,1.78,2.44,0.59,0.62,0.34,0.41
LOC408591,58.16,55.62,67.90,43.14,45.79,37.41,20.48,37.33,24.09,55.25,37.59,29.56,34.46,60.93,44.41,65.47,45.54,46.64,45.16,61.34,77.78,59.37,37.37,35.59,37.15
LOC408590,9.69,30.85,67.81,14.46,10.25,14.76,7.73,9.08,6.61,19.85,13.08,12.74,16.23,13.03,31.05,33.99,18.51,17.83,16.38,33.07,52.79,35.26,12.45,12.09,9.12
LOC102655972,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.84,0.00,0.00,0.69,0.00,0.00,1.11,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00
LOC408592,15.17,23.31,22.10,15.96,20.69,25.54,13.98,15.43,10.02,14.66,20.68,12.32,13.21,12.90,16.43,21.15,16.85,17.54,16.26,13.76,14.04,12.04,12.69,11.85,14.25
LOC408595,1.75,2.56,5.30,0.83,1.84,0.88,0.84,0.21,3.46,5.07,4.06,2.06,3.75,4.91,1.27,5.78,9.90,2.82,4.89,8.46,12.84,12.48,5.74,2.02,3.12
LOC100578320,1.13,1.22,2.19,0.67,0.79,0.31,0.25,0.32,1.03,1.01,0.89,0.45,1.52,2.52,0.92,1.72,2.01,1.06,1.67,2.30,1.05,1.71,1.46,0.60,0.74
LOC408597,5.87,14.08,27.40,10.74,11.00,14.02,7.94,6.15,5.76,8.03,14.78,15.31,9.88,12.67,2.18,16.30,12.21,13.26,14.45,16.83,18.57,13.15,13.48,9.81,9.18
LOC408596,12.37,22.72,15.24,12.84,15.76,23.82,16.23,9.85,16.85,15.52,16.93,16.39,16.84,11.68,9.42,19.99,7.97,10.86,11.33,9.10,10.57,5.12,16.81,12.51,15.09
LOC411265,18.20,26.07,40.35,20.33,17.00,15.84,9.77,13.55,17.89,22.62,19.91,15.24,16.98,41.52,21.27,25.41,33.84,25.13,27.81,47.65,67.52,64.28,27.47,18.68,16.80
LOC408598,3.69,11.19,12.90,8.51,7.93,14.88,9.25,2.16,7.38,10.78,8.93,9.87,8.09,6.41,2.33,10.32,11.59,10.67,11.89,12.60,10.39,10.93,10.88,7.02,9.22
LOC100578321,3.58,6.48,16.02,9.15,9.81,5.46,4.52,1.97,4.41,9.42,7.02,6.37,6.00,4.45,2.22,7.67,7.02,5.24,5.24,3.72,4.08,2.95,8.46,5.45,6.10
LOC411261,5.10,5.82,3.87,5.58,3.62,6.01,3.71,5.97,2.68,4.69,6.02,5.68,4.16,2.67,5.69,5.77,1.70,4.65,4.69,5.49,2.16,1.16,3.95,8.82,4.77
LOC411260,20.84,30.09,138.98,20.58,14.58,21.93,20.74,28.08,22.66,24.04,16.74,27.95,15.56,30.00,67.55,30.40,49.54,25.44,27.77,41.61,61.16,63.49,22.34,18.49,14.39
LOC411262,3.18,6.24,11.16,5.94,6.29,5.64,6.34,3.04,4.29,7.85,6.15,6.16,6.98,3.31,2.99,6.65,5.12,4.76,5.49,5.10,6.04,6.14,4.47,4.24,6.08
LOC409180,109.23,133.29,259.53,149.45,119.37,119.63,121.75,120.96,128.22,131.22,153.53,132.56,111.67,71.20,144.48,105.15,171.25,128.56,145.64,152.24,201.66,214.22,149.62,116.45,132.08
LOC409183,16.10,36.30,37.71,28.34,18.79,20.99,17.59,17.46,14.65,24.54,24.26,28.47,17.40,18.53,37.50,24.01,33.75,32.83,25.14,43.05,51.51,41.04,25.26,21.11,18.20
LOC409182,113.90,81.28,161.53,46.80,70.48,56.32,28.77,52.07,67.16,86.82,50.25,43.92,60.48,61.84,104.44,85.02,45.18,40.43,44.59,42.66,60.71,56.31,44.64,37.17,40.29
LOC409185,3.15,2.85,9.03,4.10,1.69,1.26,2.43,2.29,3.90,4.22,2.75,2.11,3.23,5.69,8.84,7.13,14.30,5.43,2.70,10.55,20.17,19.19,6.13,1.28,3.25
LOC102655509,0.22,0.54,1.28,0.37,0.40,0.08,0.16,0.06,0.27,1.39,0.52,0.41,1.79,0.49,0.44,0.87,0.33,0.08,0.16,0.26,0.80,0.48,0.58,0.18,0.63
LOC409187,2951.65,4940.93,1692.32,2509.13,4667.61,6632.72,3686.91,2588.12,3196.75,4855.87,5592.02,5451.98,2469.40,3501.29,3931.58,5530.81,6331.98,7433.42,5252.33,4777.92,5638.32,5096.83,4398.25,4177.94,2846.32
LOC409186,4.73,11.67,11.35,6.60,7.64,7.35,3.06,4.76,4.40,7.23,9.64,7.79,9.66,7.48,7.06,9.04,5.92,11.24,9.62,19.81,17.61,11.87,8.16,9.13,7.67
LOC102655504,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC100577515,0.67,1.22,4.18,1.03,1.87,1.82,0.97,1.05,1.12,0.81,1.18,1.31,1.80,0.43,0.98,2.03,0.82,1.15,1.35,0.66,1.92,1.64,1.45,0.90,1.60
LOC100577516,0.82,0.44,4.06,0.78,0.35,0.31,0.14,0.32,0.45,0.92,0.36,0.13,0.00,0.43,0.49,0.84,0.17,0.87,0.56,2.50,2.01,1.38,0.51,0.24,0.61
LOC100577517,8.71,6.46,6.93,5.40,7.25,3.73,1.74,2.42,2.73,8.83,4.08,2.30,4.52,13.79,4.07,6.60,3.60,3.28,3.04,5.59,5.96,5.45,3.88,2.65,3.12
LOC102655500,18.66,13.30,41.77,15.13,7.87,5.24,6.83,5.51,15.73,26.58,9.05,9.30,11.26,83.72,6.30,21.57,31.35,13.42,11.00,30.56,43.88,53.63,22.84,8.44,12.57
LOC102655501,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC102655502,0.00,0.00,0.36,0.85,0.00,0.11,0.39,0.00,0.00,0.00,0.16,0.28,0.00,0.00,0.11,0.11,0.38,0.00,0.08,0.00,0.00,0.00,0.19,0.09,0.00
LOC102655503,12.93,9.77,13.70,8.10,11.46,5.27,2.99,5.38,5.39,14.74,9.78,5.13,10.52,23.81,1.77,14.30,9.75,8.89,10.27,17.47,21.14,18.29,10.27,7.19,9.08
LOC726462,36.62,50.29,55.51,52.83,35.65,39.68,35.36,37.34,90.14,61.65,32.94,32.19,18.77,35.78,14.12,38.92,34.46,20.43,24.31,19.02,27.51,19.93,28.05,33.50,25.90
LOC100576108,0.00,1.38,1.33,0.66,0.66,1.73,0.00,0.00,0.41,1.44,1.40,1.00,0.00,1.04,0.31,1.62,0.00,2.09,0.34,2.73,1.85,0.24,2.03,2.48,2.35
Burs,3.11,4.72,7.05,3.86,5.39,4.86,0.89,2.08,0.94,3.47,3.20,1.56,2.59,3.41,6.15,4.83,4.37,7.35,5.28,11.20,5.68,6.79,2.33,3.44,3.12
LOC100576104,65.46,75.26,29.34,31.24,65.36,26.87,10.74,31.97,16.35,72.66,38.00,22.36,38.83,118.33,16.04,53.28,27.57,36.74,32.71,59.59,47.60,33.09,32.73,45.81,30.44
LOC100576105,0.51,1.03,3.88,1.20,0.00,0.32,0.00,0.00,0.27,1.43,2.23,1.17,2.11,1.78,4.54,6.56,3.19,2.02,1.31,2.98,1.48,2.29,0.78,0.51,2.71
LOC100576106,3.03,5.40,39.13,10.29,4.58,1.65,4.84,4.59,2.65,1.70,4.86,5.45,6.25,1.96,3.60,4.25,9.64,10.39,5.15,8.28,8.95,12.96,7.80,5.87,5.92
LOC100576100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.20,0.27,0.29,0.00,0.00,0.10,0.24,0.40,0.35,0.00,0.00,0.12
LOC100576101,10.86,18.09,11.31,11.36,8.95,20.04,7.48,6.94,10.88,12.11,18.57,8.96,18.18,8.53,6.12,20.09,10.26,15.42,19.38,22.39,15.20,10.04,10.41,15.27,17.01
LOC100576103,0.31,0.00,0.00,1.45,4.30,0.96,1.06,0.91,1.16,0.86,1.47,2.11,2.52,0.80,1.27,0.19,1.93,4.84,4.82,0.48,2.67,1.39,1.41,4.23,1.30
LOC727004,10.60,19.40,6.84,12.54,13.27,14.55,5.94,8.83,7.26,18.74,22.05,10.82,9.79,12.73,15.73,11.72,6.78,23.54,21.71,30.55,17.85,11.02,13.18,22.59,17.37
LOC727007,68.98,105.80,98.16,59.45,71.97,65.65,59.38,53.13,64.76,79.14,54.93,47.74,48.15,67.27,67.46,148.93,94.41,120.96,58.43,75.31,91.93,78.63,46.93,65.68,50.03
LOC727001,4.13,10.70,15.64,6.90,6.43,6.87,3.12,5.94,3.60,4.39,7.14,5.56,5.30,5.04,6.70,8.30,10.86,10.36,7.90,14.73,16.46,14.66,7.66,8.80,6.80
LOC727000,20.19,22.69,46.98,18.86,13.24,14.28,8.99,10.07,16.22,44.67,17.39,9.72,21.81,31.96,16.86,30.03,35.23,20.06,19.62,40.88,67.99,56.31,19.95,7.80,23.11
LOC107965834,2.94,1.47,3.47,2.56,2.39,0.46,1.55,0.72,1.91,0.00,0.63,0.83,1.50,5.66,0.86,2.32,3.01,0.96,0.63,0.78,1.26,2.68,1.84,1.82,1.93
LOC727009,14.61,22.66,15.30,11.82,11.09,12.91,3.94,12.62,5.12,13.07,11.58,8.41,11.25,13.60,26.48,14.58,7.45,15.43,16.32,16.01,20.17,9.43,9.08,12.88,10.87
LOC727008,44.44,50.50,111.35,32.35,41.23,44.82,30.13,23.13,40.08,53.73,39.03,31.85,41.21,68.05,6.63,60.23,51.38,44.59,40.62,46.99,77.41,63.97,40.49,25.17,37.01
LOC100577296,5.60,8.53,15.49,4.85,6.43,8.71,5.04,5.62,7.53,2.89,9.45,6.37,11.03,7.18,7.84,8.22,9.85,6.89,8.20,9.08,8.92,11.05,9.54,6.39,8.90
LOC551479,587.11,740.64,1755.78,553.12,652.15,944.26,834.43,996.67,1223.71,827.13,1090.71,856.62,778.79,948.40,1509.98,477.05,1725.94,1036.42,841.07,919.19,1020.88,2148.10,1269.55,1109.02,971.99
LOC551478,30.82,37.74,102.83,22.30,26.11,38.87,25.65,16.85,36.97,36.17,30.87,26.04,22.52,34.75,26.21,38.18,56.85,41.45,43.11,53.93,78.28,76.52,35.95,20.64,23.48
LOC100577295,13.95,21.21,36.04,12.54,12.11,8.70,8.95,9.68,8.05,15.62,12.38,9.59,11.85,15.17,11.47,19.30,15.52,14.93,13.74,19.10,27.76,18.46,14.18,10.56,10.89
LOC551472,2.47,3.40,7.80,3.08,2.24,2.65,1.55,1.62,2.30,4.23,2.93,2.33,2.60,3.40,6.38,3.62,5.18,3.09,2.81,6.77,7.75,7.77,3.03,2.73,2.42
LOC551470,3.56,7.69,3.69,3.74,5.18,5.17,1.62,4.75,1.96,8.83,5.40,3.92,4.53,2.91,5.30,4.81,3.94,7.42,8.20,10.36,8.41,4.11,3.47,4.73,4.39
LOC551477,35.12,67.71,38.85,28.55,39.45,43.72,22.64,27.09,29.34,59.10,42.08,28.43,37.02,46.18,49.27,43.42,43.21,53.86,53.64,66.50,54.89,52.85,32.49,51.41,38.88
LOC551476,4.70,8.59,4.78,1.68,3.90,4.63,1.79,3.88,1.89,5.71,6.11,2.73,3.90,5.41,9.24,5.00,3.01,7.47,6.47,8.99,9.26,4.57,3.40,6.72,4.26
LOC551474,33.18,35.32,55.23,17.48,20.96,26.06,12.47,16.92,18.81,35.30,18.85,17.05,18.93,70.30,33.86,43.28,37.24,22.80,21.55,39.43,62.20,53.91,24.47,15.24,20.45
LOC100577476,0.26,1.49,2.29,0.31,0.42,0.33,0.79,0.77,2.06,2.53,1.64,2.24,2.41,3.18,0.31,3.40,2.34,2.28,1.54,3.82,3.48,4.10,4.23,1.64,2.44
LOC100577474,3.89,2.76,9.99,2.48,0.47,0.95,2.30,2.10,6.31,1.21,3.30,5.25,1.40,4.42,0.51,3.74,2.64,2.23,4.93,2.14,2.19,5.99,4.60,2.50,3.38
LOC100577473,10.35,10.99,3.20,1.21,6.83,2.93,0.44,7.61,1.10,5.78,5.61,5.88,4.25,16.57,5.80,6.88,2.15,3.40,4.40,12.00,4.77,3.85,3.41,8.10,5.20
LOC100577472,2.31,2.06,3.38,2.02,3.32,1.46,1.08,1.22,6.13,6.02,2.09,1.43,4.12,2.17,1.90,2.48,2.45,3.86,1.31,2.09,2.70,4.84,1.75,1.06,1.56
LOC552263,35.47,41.02,72.19,37.11,29.37,34.92,27.33,41.09,16.95,37.40,35.42,30.75,21.20,13.23,51.16,37.80,31.87,27.52,38.18,30.28,45.83,16.61,26.24,28.81,24.23
LOC552261,53.98,55.38,184.76,8.44,21.62,19.91,18.23,18.92,45.98,66.34,40.78,19.62,20.62,85.46,125.95,64.73,147.10,93.76,58.30,156.09,351.13,299.95,58.48,17.63,28.42
LOC552260,23.52,30.02,49.11,20.59,16.58,20.80,11.09,21.47,10.18,26.91,25.79,22.35,26.43,26.78,45.60,21.75,25.45,37.55,26.38,49.00,52.30,48.91,27.32,32.75,23.28
LOC552267,15.79,21.36,47.94,19.11,17.57,18.07,13.32,14.79,15.73,21.48,18.87,14.61,16.64,24.55,30.98,28.38,27.02,19.64,20.80,33.41,53.23,51.78,19.75,11.32,14.33
LOC552266,848.65,807.26,1403.29,603.09,686.55,824.44,642.11,1236.15,827.38,767.38,1087.15,774.45,825.46,740.83,1399.23,500.68,909.92,938.15,981.90,896.48,1075.22,1217.37,998.40,977.81,877.90
LOC552265,15.95,9.91,31.37,10.50,11.01,4.54,4.60,5.21,7.85,19.97,7.65,6.73,12.98,25.92,12.00,12.82,13.61,11.13,7.14,15.67,23.07,26.59,10.54,7.00,9.17
LOC552264,29.84,24.97,37.40,19.03,16.67,14.70,7.77,13.85,15.04,24.65,18.45,12.55,15.81,26.91,38.31,28.16,24.28,23.25,22.06,43.72,58.09,47.65,18.65,12.09,15.40
LOC411488,5.32,7.06,9.23,3.00,4.58,3.73,1.76,3.67,3.30,10.52,4.59,2.29,3.77,5.22,10.13,7.34,6.83,6.59,4.92,11.57,16.75,10.48,4.49,2.71,3.46
LOC411481,10.14,16.23,28.19,7.93,7.30,9.61,5.71,7.20,8.24,17.52,11.69,7.50,10.18,19.79,32.92,17.41,24.08,19.51,18.08,41.47,68.01,49.70,11.15,9.84,8.59
LOC411483,33.49,31.94,17.00,18.59,20.69,22.84,8.53,25.07,6.25,23.49,23.38,14.80,18.72,14.69,16.18,32.59,9.87,22.66,29.35,36.43,26.81,11.17,12.89,24.16,16.53
LOC411482,7.43,13.07,5.16,5.52,6.77,11.53,1.18,11.58,2.31,15.30,8.77,4.18,6.44,11.94,9.72,10.19,4.10,15.44,21.46,34.02,16.76,9.11,5.19,12.56,8.30
LOC411486,0.12,0.04,0.04,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.05,0.04,0.00,0.00,0.00,0.04,0.06,0.08,0.05,0.09,0.20,0.09,0.09,0.03,0.00
LOC551514,4.74,2.89,24.28,4.45,3.84,3.01,4.01,1.34,5.65,3.42,2.88,4.63,6.97,22.39,1.87,4.53,40.74,3.10,6.20,53.32,61.49,86.14,5.70,2.21,3.20
LOC551515,11.31,20.51,36.67,15.81,13.86,17.94,9.69,12.79,8.64,14.75,16.27,14.16,15.89,14.91,18.73,19.45,15.67,17.73,19.61,21.76,22.50,14.73,16.89,14.84,15.27
LOC551516,53.41,78.15,51.74,61.32,58.61,72.77,42.76,47.33,61.32,68.84,63.30,60.46,59.48,72.94,45.22,72.07,59.81,71.84,67.01,69.55,64.48,66.54,52.57,65.40,65.18
LOC551517,14.07,15.79,35.17,8.08,8.19,7.30,4.93,7.70,9.85,16.22,12.06,7.03,6.78,23.09,44.17,19.79,28.35,21.79,19.97,45.48,67.96,55.49,14.77,9.03,9.54
LOC551510,3.23,5.01,8.54,2.04,1.19,1.66,1.06,1.50,5.06,7.88,3.54,2.18,4.25,7.11,3.20,8.32,17.07,8.44,7.26,17.32,29.66,24.22,8.75,2.31,3.39
LOC551511,25.77,44.18,68.71,19.98,17.73,26.07,16.33,33.84,23.61,36.74,32.99,22.00,26.61,37.11,52.36,29.56,45.91,42.67,31.18,48.70,58.61,73.23,28.70,28.22,27.18
LOC551512,19.43,15.31,30.17,10.00,7.95,6.81,6.64,9.99,10.30,14.73,13.31,10.34,9.79,56.90,34.89,14.83,26.83,21.67,17.94,49.43,62.74,67.17,19.12,14.55,11.96
LOC551513,38.61,28.84,42.31,15.85,20.78,10.85,5.58,12.74,12.78,42.90,19.17,12.71,17.95,83.96,16.15,34.48,31.70,25.53,27.65,51.12,82.04,62.18,25.59,16.10,15.86
apd-3,0.62,1.45,2.82,1.10,8.39,1.17,1.21,0.00,3.86,0.00,3.25,1.31,3.84,1.36,0.74,6.72,1.31,0.41,0.63,2.62,3.07,2.82,2.07,1.38,2.15
LOC551518,26.62,29.90,36.18,25.48,29.74,36.60,21.52,25.96,16.06,31.29,30.70,25.03,20.69,17.47,40.04,28.14,31.38,34.96,42.00,41.97,48.54,31.93,29.49,26.77,21.49
LOC551519,184.92,153.49,180.98,139.60,157.82,137.23,80.50,103.21,110.01,188.06,135.72,113.36,129.84,192.90,43.05,181.36,122.04,163.55,149.45,175.79,176.41,122.50,129.68,122.67,99.21
Mir316,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC726129,33.55,52.66,29.41,24.30,34.12,31.68,12.22,22.97,15.96,30.65,25.57,17.80,25.32,60.16,27.17,41.19,23.75,41.56,34.46,43.21,42.60,33.88,30.08,34.44,30.00
Mir315,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mir318,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00
LOC410717,213.85,123.87,257.38,117.75,191.30,73.21,70.97,76.81,94.31,180.89,71.99,64.57,115.60,187.78,104.42,157.73,103.88,70.95,71.21,92.89,137.32,134.52,88.32,54.24,77.61
